14336:302,17,245,2980,61,1002,564,402,1267,4798
14371:17,616,654,302,518,8,58,84,542,564
14386:36187
14397:17,302,654,518,58,616,1102,32,787,84
14407:17,76,302,70,616,508,654,564,8,542
14436:17,302,654,58,616,84,70,518,29,650
14445:17,616,84,650,58,508,224,61,29,103
14446:17,302,654,616,58,650,97,364,76,542
14455:21729,1104,12201,18798,238,27148,17,7355,87511,58
14470:17,654,616,518,58,1102,354,76,245,29
14473:17,168,302,76,719,654,5480,984,616,84
14509:302,654,616,70,58,542,564,8,508,81
14517:55482,1267,15947,43930,302,76,508,17,654,301
14522:17,76,302,616,542,81,654,58,138,564
14524:17,1410,76,70,302,245,654,1205,508,564
14536:168,719,8860,984,1326,2103,1400,5480,5557,135
14568:2265,302,2139,76,17,654,616,40,301,3288
14576:76,17,616,302,698,564,654,58,542,238
14582:302,84,29,8,542,76,650,564,518,15
14590:58,616,302,17,650,654,861,1245,542,84
14591:17,76,508,564,1023,226,1382,302,32,70
14613:17,654,58,518,84,542,650,29,15,8
14619:17,813,1471,302,654,76,616,58,8,866
14629:16941,15112,14170
14639:76,17,361,302,6387,866,2848,616,2139,654
14652:654,616,58,302,542,15,29,486,1140,1196
14676:654,616,58,29,650,84,76,15,8,542
14681:1176,7627,16701,6906,14966,17,302,81,564,2139
14695:17,245,518,327,8,616,364,1405,94,119
14697:27209,17498,4158,38773,82402,47346,2439,3481,24118,5595
14701:17,302,8,518,616,84,29,58,245,564
14712:17,302,654,76,616,58,8,866,84,29
14717:3137,780,13544,17,9790,3423,76,7211,311,731
14719:302,58,616,29,84,650,8,518,564,542
14721:30815,13077,9674,24933,51232,4409,37112,31597,19528,26374
14737:302,17,654,616,238,1196,58,4414,690,564
14755:17,302,616,58,15,542,650,29,76,564
14759:654,616,84,58,138,70,29,8,354,76
14767:9354,33562
14771:3137,226,17,3423,262,140,13544,8511,986,780
14776:17,616,654,302,8,58,564,542,518,76
14784:17,302,654,76,866,650,81,70,564,354
14788:17,302,29,84,76,650,518,564,542,861
14791:168,463,984,5480,61641,20594,1400,2103,3153,135
14793:81,3423,3137,262,9790,780,17,10071,14174,5767
14794:616,654,302,8,58,518,542,245,15,61
14824:3618,1744,4513,13,1410,710,827,245,508,5122
14862:17,302,7334,84,8,378,654,518,542,787
14863:302,8,518,58,84,616,238,29,1102,654
14864:17,654,302,58,616,29,510,542,84,162
14865:616,302,654,58,542,15,518,8,564,902
14874:17,302,76,616,58,8,866,84,29,650
14879:119,6527,1190,4249,559,17,2955,245,363,518
14881:168,76,984,5480,17,8860,463,1326,8733,1400
14883:58,616,8,518,354,29,70,138,1102,301
14906:81,3718,3423,986,1888,780,3137,262,226,13544
14924:1460,6097,9800,245,2337,5117,65,2548,81,131
14933:840,10541,157,465,8069,14793,27070,18897,27094,7160
14934:719,574,1400,8860,5480,661,2103,463,135,2642
14960:564,542,2139,859,546,1069,1730,3081,3005,317
14964:58,616,84,650,8,76,518,542,15,1102
14967:1023,947,17,302,654,616,58,8,866,84
14982:17,58,302,654,616,29,8,1196,162,542
14992:17,302,654,76,616,58,8,866,84,29
15002:52792,7148,77433,31723,58754,27944,68900,46072,1347,35378
15024:17,518,616,654,542,65,564,119,58,2880
15025:84,518,542,245,62,1119,1382,486,1109,2030
15027:17,302,654,76,616,58,8,866,84,29
15044:616,17,302,654,58,542,1196,8,62,285
15066:5567,17,564,616,654,508,8,1790,15,327
15068:168,719,1400,378,135,8733,2103,1326,1230,2632
15073:17,654,302,58,616,15,518,29,354,542
15076:17,65,518,327,616,8,245,654,302,119
15079:15,654,302,245,17,58,616,301,6,542
15104:3089,17,616,542,564,1578,97,372,330,1163
15106:302,17,654,616,58,84,13984,29,736,8
15113:3567,3867,674,301,692,17,302,654,76,616
15131:39390
15135:17,302,616,654,518,58,84,32,15,61
15166:76,17,564,616,654,302,58,2139,542,8
15177:302,654,616,58,8,84,650,542,518,29
15178:17029,30688,654,58,302,616,84,238,76,542
15187:1126,2140,5084,2579,1606,12776,5149,5395,9160,11503
15201:17,302,654,76,616,58,8,866,84,29
15207:17,76,21216,70,226,302,81,508,654,1023
15211:840,10541,157,5627,14793,8069,7160,508,27094,15772
15214:3307,813,3,2955,17,654,616,58,8,29
15216:8,322,1382,1023,496,4755,124,1352,1709,1359
15221:508,12486,76,17,564,8,719,70,1644,616
15224:17,302,654,76,616,58,8,866,84,29
15253:17,616,302,654,8,58,518,542,245,84
15278:17,302,616,654,8,518,58,15,84,32
15280:17,698,8167,75530,226,654,302,12332,616,58
15288:84,654,302,8,616,58,947,29,518,354
15289:17,508,76,70,226,8,302,564,1023,616
15302:17,1265,26782,51602,29,302,1945,654,101,58
15303:3440,69,1917,38690,12597,93408
15308:327,65,17,8,518,245,131,508,76,1405
15333:17,302,8,654,58,4032,84,564,542,114
15340:17,58,616,84,8,542,650,354,1102,518
15352:17,654,616,58,15,542,32,650,564,8
15357:4600
15366:17,616,84,8,76,1102,542,15,285,518
15375:17,616,302,58,654,518,15,542,32,61
15378:76,17,302,654,616,70,698,8,11884,84
15380:25365,59295,73907
15385:654,58,616,84,15,8,650,542,76,518
15388:17,302,138,654,616,84,58,76,8,354
15394:17,302,654,616,58,8,650,285,518,29
15404:17,302,654,76,616,58,8,866,84,29
15420:17,302,654,616,58,650,29,8,138,542
15421:23387
15433:17,76,245,1405,508,1023,1790,518,656,262
15434:31760,3481,14505,20008,42353,37647,6219,33620,16151,9656
15441:302,29
15442:226,780,5767,70,262,1749,17,986,3137,500
15451:17,654,518,616,15,1405,245,58,8,289
15469:3378,186,22713,36743,7649,616,3704,696,1342,22929
15476:17,76,564,616,542,2139,40,302,654,8
15477:17,616,302,654,58,650,8,542,564,76
15495:17,616,302,654,58,8,650,285,15,542
15496:533,5975,19206,15299,76,508,226,2139,1451,361
15503:17,899,302,84,245,654,518,8,616,70
15524:17,302,654,76,616,58,8,84,29,650
15525:29,650,542,84,564,8,518,76,15,289
15534:8705,4696,17,302,654,76,616,58,8,84
15551:302,654,616,518,58,76,650,542,564,1102
15567:17,302,76,616,58,8,866,84,29,650
15587:11270,3522,6223,16861,16866,76,22238,61228,11626,730
15591:17,1337,7926,17908,39399,7268,46142,21249,35817,512
15599:81,17,302,616,58,650,654,564,217,224
15601:17,654,616,302,1102,58,15,736,29,650
15604:654,58,302,542,15,6,76,8,84,650
15608:17,302,654,76,616,58,8,866,84,29
15609:58,302,654,17,29,650,542,239,285,8
15621:168,719,984,5480,760,2153,2370,1867,8860,661
15625:17,616,302,8,654,518,76,58,564,542
15640:17,302,8,518,84,654,564,616,58,508
15648:76,4671,5975,8759,2543,17,8427,12861,11855,698
15654:81,70,1205,1410,226,508,245,616,542,780
15690:4671,17,302,654,76,616,58,8,866,84
15724:17,654,58,302,616,15,38177,29,190,62
15725:669
15737:168,719,17,508,984,8860,9417,76,5480,463
15752:302,654,616,8,58,518,542,76,650,327
15760:578,3067,18851,15521,31938,4619,35589,46855,8543,19056
15773:17,616,302,654,564,8,58,542,508,70
15774:17,76,70,8,168,564,302,378,654,616
15782:947,1382,542,3704,1389,931,4268,363,568,2955
15794:17,302,654,616,58,84,564,224,238,245
15809:245,4798,10316,224,1405,774,1109,17,182,1023
15835:1930,8,17,302,654,76,616,58,84,29
15857:17,8,616,302,84,654,15,58,542,245
15858:10039,2139,40,3568,5097,4743,18425,262,361,698
15860:2642,11834,1326,661,2685,931,76,2318,5738,2259
15866:17,302,654,616,58,650,8,29,76,84
15882:17,302,654,616,58,76,363,29,564,8
15889:840,2548,5111,197,14793,10541,157,8069,5627,26925
15890:654,302,17,616,1119,58,542,15,17424,28140
15908:9289,247,17567,8321,3471,11563,17898,45956,38027,61049
15914:17,302,616,654,58,8,542,518,29,84
15917:17,302,654,31692,58,357,616,1885,43077,16448
15918:84,616,15,17,1403,302,754,364,285,1471
15935:17,564,616,3233,542,1119,518,270,902,101
15940:17,58,285,302,650,654,616,564,76,15
15950:719,168,760,984,5557,8860,1326,661,76,5480
15963:17,302,58,616,654,861,429,8,564,84
15977:17,302,654,616,58,8,84,518,650,29
15988:17,669,429,924
15999:17,616,654,302,58,15,518,8,61,245
16008:17,302,654,76,616,58,8,866,84,29
16017:564,508,17,76,542,358,650,2139,1382,302
16043:81,17,70,226,302,616,542,654,508,76
16065:654,616,58,29,8,542,84,518,15,650
16088:17,616,654,58,302,542,29,8,861,61
16093:17,302,654,616,245,58,542,518,15,8
16097:4146,2528,8783,12093,5357,684,2354,16406,4093,16658
16099:5538,81,70,564,226,101,698,262,2139,40
16112:17,654,58,650,84,8,542,29,101,861
16113:17,616,654,302,542,29,8,650,861,76
16122:138,302,654,162,62,224,616,518,58,182
16132:17,564,302,616,58,654,650,8,698,518
16137:11333,21175
16141:654,302,58,616,650,542,29,76,8,15
16151:17,302,58,84,518,650,76,15,29,542
16167:17,780,70,76,302,654,58,986,616,3423
16169:8596,9968,23962,1050,302,17,654,76,616,58
16185:17,353,245,542,616,654,302,2268,1405,518
16187:245,542,984,518,8,17,238,719,654,16956
16217:1400,5557,984,2634,463,5480,6097,574,14226,8733
16231:17,302,654,76,616,58,8,866,84,29
16233:44069,9711,17,5928,654,58,616,302,15,518
16234:168,984,5480,8860,1400,661,135,2103,1528,1326
16256:47048
16269:17,302,654,76,616,58,8,866,84,29
16277:17,616,508,654,302,76,736,15,8,542
16287:17,616,302,518,76,8,32,15,564,245
16292:67305,205,7573,6231,17,302,81,29,3101,76
16301:542,873,17,302,654,76,616,58,8,866
16302:17,65,302,518,327,8,616,84,245,654
16305:17,302,654,616,58,76,84,8,542,564
16309:17,302,58,8,76,650,29,542,84,289
16329:17,302,654,76,616,58,8,866,84,29
16330:17,302,654,542,8,76,29,15,564,61
16335:17,654,302,8,84,76,29,518,542,101
16337:34196,28590,20730,1616,24016,24225,17,81,236,500
16338:2121,1360,518,8,84,17,542,654,245,65
16352:17,302,654,76,616,58,8,866,84,29
16388:17,302,654,76,616,58,8,866,84,29
16411:2548,197,8069,27070,13049,27094,15772,508,4755,36493
16422:35781,7441,9968,23962,1050,17,302,486,616,58
16447:302,654,84,616,58,76,29,8,361,1102
16449:14884
16465:17,2548,1069,1592,37332,23161,67812,58227,26628,93721
16467:5494,542,654,302,17,616,58,394,49581,76
16474:616,17,302,58,8,29,76,518,554,32
16493:245,131,774,3506,2714,2658,4487,1827,2696,427
16495:17,947,1127,2302,486,678,65,84,710,8
16515:226,3423,140,70,780,1888,17,5767,262,2241
16522:17,302,616,654,58,76,8,564,518,15
16524:22105,1002,3246,24431
16525:17,616,76,564,654,302,225,8,58,650
16530:17,245,8,654,616,518,15,302,58,1405
16552:8,17,76,616,58,84,650,81,564,224
16553:17,302,84,654,58,616,518,8,61,70
16554:17,302,616,58,654,245,8,61,15,518
16568:17,302,654,76,616,58,8,866,84,29
16628:17,654,58,302,616,15,542,486,6,245
16639:719,5480,8860,661,8733,2103,574,1326,10267,2642
16640:302,58,654,542,8,15,518,650,84,61
16641:17,302,8,1913,654,616,6387,518,76,1102
16642:17,302,58,459,238,654,616,650,518,301
16643:17,616,245,654,1410,76,542,15,508,500
16667:17,302,654,76,616,58,8,866,29,650
16674:17,302,616,58,654,84,76,564,508,101
16679:12905,15298
16710:23299,10733,12300,29977,25013,32160,34030,25101,15517,17
16714:17,302,616,654,58,650,564,8,245,70
16775:9354,48208,731,140,1772,10503,64,3041,10404,67574
16776:302,654,58,84,616,354,8,29,1102,76
16796:17,508,564,226,302,654,76,616,58,8
16799:17,518,245,8,616,302,564,76,20670,61
16812:168,719,5480,8860,984,463,1326,1400,76,661
16815:9435,8392,2543,311,19152,42989,7622,11855,8772,17486
16833:337,77581,385,805
16838:1256,32713
16839:17,58,616,29,76,564,84,70,650,861
16860:17,302,654,76,616,58,8,866,84,29
16878:302,654,58,8,542,84,76,650,518,29
16887:616,654,302,58,542,8,518,84,650,61
16890:654,302,58,17,29,1403,449,76,348,8
16896:17,76,58,616,70,226,780,654,8,302
16898:23768
16918:5648
16926:17,654,302,616,58,8,564,542,518,84
16929:4798,542,564,17,76,616,224,508,364,302
16945:17,302,654,76,616,58,8,84,29,650
16954:302,654,84,564,542,861,15,76,29,101
16961:17,302,654,76,616,58,8,866,84,29
16980:16361,7926,1337,17,5975,518,11590,302,654,76
16983:17,302,654,84,8,76,542,29,518,650
16993:17,302,654,76,616,58,8,866,84,29
17006:17,616,654,302,650,76,542,29,1196,518
17007:654,58,616,8,29,518,354,650,76,138
17008:17,302,654,76,616,58,8,866,84,29
17020:616,302,8,17,654,1196,564,861,518,58
17034:17,866,2139,654,564,616,8,302,76,518
17053:616,654,302,508,1684,7770,17,736,1405,138
17056:17,58,654,4,542,20855,29,84,66271,15
17079:17,302,654,76,616,58,8,866,84,29
17097:17,302,654,76,616,58,8,866,84,29
17099:17,302,58,654,650,564,8,542,15,29
17115:3484,2194,40,8008,4292,245,564,542,554,2139
17116:3282,3060,6320,71248,47278,54427,20245,16009,40831,71422
17117:931,17,947,710,873,245,8,508,1382,564
17118:17,302,616,654,58,8,542,518,564,76
17147:17,76,8,542,866,361,496,650,1023,70
17154:28590,81,83102,1616,24016,24225,10236
17158:5975,1337,14814,4040,7862,35817,7926,25145,533,5319
17159:17,616,302,1030,8,518,542,245,654,58
17164:17,81,698,76,226,302,616,564,654,986
17165:17,616,302,654,58,8,518,542,564,15
17191:564,226,1644,81,1131,2816,17,654,429,1435
17193:131,119,17,245,1382,2955,787,710,518,3233
17195:17,302,616,15660,58,654,564,84,8,861
17208:385,805,22801,18892,28166,15475,19089,31619,48992,39619
17241:17,84,542,302,564,8,616,518,654,289
17243:17,302,654,76,616,58,8,866,84,29
17251:17,302,76,616,58,650,81,70,564,224
17254:105897
17266:17,302,616,58,29,650,15,354,542,518
17267:1535,17,70,787,1023,902,718,518,654,2200
17272:302,654,616,84,8,564,650,29,518,542
17278:840,197,8069,5627,4755,15772,13049,26925,13995,508
17279:76,226,508,698,2139,500,358,40,1462,1344
17285:17,76,8,1299,17055,78240,70311,60324,22058,39788
17297:17,302,654,616,58,518,15,84,29,245
17328:17,616,654,302,564,58,542,8,15,61
17358:302,654,58,616,542,29,15,518,61,32
17363:17,616,302,654,58,8,542,650,518,15
17412:1382,931,891,2548,1002,1446,11973,5784,19299,89220
17415:17,302,654,76,616,58,8,866,84,29
17418:40013,1002,7869,20642
17440:17,1119,302,518,245,616,654,564,891,1187
17461:2139,124,1451,533,3307,311,3484,1468,4671,5975
17473:361,76,866,238,2265,1913,4372,17,302,654
17474:500,19829,33572,31315,14021,3550,16995,698,19330,670
17475:302,616,650,29,542,8,15,76,84,285
17477:17,564,302,508,616,81,654,8,542,698
17492:654,58,616,84,8,1102,76,518,650,138
17513:81,5767,3423,508,780,16404,3137,262,731,13544
17522:508,17,1382,1023,226,76,8,302,564,238
17528:17,616,302,654,58,650,861,29,6,32
17530:17,58,616,654,302,542,76,8,564,138
17547:21367,17,302,33364,2338,483,6,14314,43989,27284
17549:337,385,805,45975
17551:17,518,4364,8,119,245,131,2302,1023,508
17562:17,245,1119,654,84,616,58,891,8,518
17576:1397,2510,14268,4656,6311,5975,8640,603,306,4341
17591:61279,54606,89928
17592:168,76,219,5480,1460,226,1164,262,81,17
17606:17,302,654,58,8,15,564,542,76,518
17624:302,84,654,616,58,518,29,354,76,542
17625:4671,533,8427,12861,1011,7622,8392,10981,8772,11855
17626:3095,17,302,654,76,616,58,8,866,84
17653:17,76,70,669,901,1462,398,429,441,1326
17671:17,302,654,76,616,58,8,866,84,29
17688:84,518,302,76,616,654,378,58,1102,564
17689:302,654,616,58,518,29,542,76,138,101
17695:302,616,8,542,654,15,18785,245,58,327
17716:25956,6186,9554,19908,18716,21587,6125,58399,27339
17749:654,302,616,58,15,8,542,518,70,76
17753:17,654,616,58,518,8,76,542,15,29
17779:302,654,76,616,58,8,866,84,29,650
17798:17,76,262,2265,719,1164,1913,2021,3955,28933
17810:7334,17,14259,8759,302,311,11855,7468,8,1077
17812:616,654,302,58,542,8,518,15,84,76
17813:32,245,650,17,1099,31609,2162,65,873,654
17831:21825,29778
17844:12332,616,25910,14841,1535,354,3054,45797,22002,8574
17869:168,5480,719,984,8860,661,463,1326,1400,1528
17890:2406,1546,1176,5693,29543,7627,14966,23523,16697,9095
17897:38329,84,518,58,616,29,8,542,650,1102
17905:17,302,58,654,616,8,289,45,84,650
17919:17,302,654,76,616,58,8,866,84,29
17921:17,6127,925,785,302,654,616,17546,58,138
17922:17,616,8,70,654,302,736,518,131,15
17972:17,12586,12022,15,1030,6545,43801,5145,302,654
17993:17,654,302,58,616,8,650,285,29,518
18030:17,302,654,8,518,616,1102,58,29,138
18039:17,8,616,302,245,654,84,58,5567,564
18042:76,508,70,1023,168,81,226,719,238,986
18046:1131,76,168,719,1326,5738,463,1528,14754,5480
18068:26292
18070:17,1002,441,8,508,302,616,518,58,564
18090:441,4513,1002,3506,1256,5083,3618,1340,6315,1744
18101:17,302,654,76,616,58,8,866,84,29
18123:17,302,654,76,616,58,8,866,84,29
18127:245,61,787,518,17,8,542,674,1382,4268
18133:17,302,654,76,616,58,8,866,84,29
18146:1471
18147:654,302,84,616,518,58,8,94,899,76
18163:302,17,58,654,616,542,29,402,84,518
18165:17,616,58,654,542,302,76,564,736,138
18166:17,353,654,302,518,8,616,58,245,84
18182:719,168,1400,1326,8733,5488,7838,1069,175,5480
18186:302,654,58,8,518,542,101,354,15,508
18187:8,947,378,4005,16978
18200:81,226,140,1749,1888,17,70,3423,7211,986
18204:177,11497,69494,22655
18208:1011,2543,17486,4625,3695,19378,11855,2215,9435,8427
18209:19845,62468,22155
18211:616,654,302,8,58,787,518,542,947,15
18212:17,1405,654,542,1023,8,616,15,32,518
18273:1749,780,2241,17,654,7211,140,138,29,84
18284:17,302,616,654,542,8,518,289,564,32
18306:17,302,616,58,542,15,650,29,518,8
18311:81,780,262,5767,3137,58,97,103,431,15380
18316:901,704,1970,2064,73150,85496,94176
18322:17,302,654,76,616,58,8,866,84,29
18337:17,616,654,302,8,542,29,518,84,564
18360:17,654,8,508,564,76,542,616,302,518
18384:17,302,654,58,650,8,76,542,518,84
18392:17,654,302,58,542,518,15,8,76,29
18394:4982,58929
18404:17,8,616,15,542,302,81,654,58,289
18405:17,931,508,8,710,378,76,947,1744,564
18411:17,616,8,22,564,974,518,508,76,654
18417:302,654,58,8,861,84,542,518,650,61
18491:17,81,84,138,289,780,262,3423,2700,6395
18496:168,719,463,984,8733,1400,574,1230,5488,1013
18505:17,616,58,654,76,302,101,542,8,15
18510:302,17,654,616,58,29,542,84,15,650
18545:17,245,2733,564,61,302,678,542,1086,2030
18561:654,24032,17,302,50463,85656,58,76,29,238
18571:17,654,616,58,29,650,84,8,76,542
18616:650,302,616,58,654,8,76,356,61,84
18639:17,302,654,616,58,70,84,76,8,29
18648:17,302,8,518,245,698,262,2139,358,94
18657:17,8,302,654,76,616,58,84,29,650
18663:17,236,616,302,58,62,224,654,76,8
18666:17,654,564,302,616,58,8,698,901,81
18686:17,302,616,81,564,508,2139,58,698,8
18690:23181,1073,25145,64576,13998,8066,2139,5975,8,76
18697:5545,3372,17567,3672,13897,52105,43803,88520,37480
18709:17,542,76,654,616,546,8,302,4498,70
18712:1449,10695,2523
18766:654,58,84,616,29,8,76,650,518,1102
18810:17,302,29,15,518,8,101,650,84,61
18815:17,76,616,302,508,654,518,58,542,564
18823:245,294,17,302,654,76,616,58,8,866
18827:1787,31223,76,81,40,546,2600,698,2139,94
18836:17,302,616,654,58,8,15,29,542,84
18845:17,616,302,58,654,15,542,61,8,518
18852:3672,8321,17646,26312,27296,26567,3372,9289,19871,10492
18885:17,302,654,76,616,58,8,866,84,29
18901:654,616,58,84,101,289,15,354,138,736
18944:10118
18965:82547
18999:616,58,84,564,518,289,101,6,787,409
19001:302,616,654,245,34289,70,542,518,496,1940
19010:17,654,58,616,8,84,518,76,354,1102
19019:17,302,654,58,84,616,8,70,29,650
19022:780,17,262,70,229,654,138,8511,76,2700
19032:17,302,70,654,58,84,8,378,81,616
19046:9383
19048:17,302,654,76,616,58,8,866,84,29
19049:774,1524,970,3506,245,4487,947,17,899,48
19051:654,17,19615,59091,285,19668,25488,49333,29189,289
19062:17,616,654,70,518,1535,787,363,542,238
19065:34309,238,17,32,787,70,76,81,901,354
19069:5287,736,787,94,1382,656,2200,131,710,1050
19094:17,302,654,76,616,58,8,84,29,650
19095:17,302,654,76,616,58,8,866,84,29
19096:17,8,2139,518,564,245,616,508,654,15
19097:76,9043,17,302,654,616,58,8,866,84
19102:58,654,29,76,542,15,8,564,518,554
19130:17,302,58,616,654,564,554,508,542,15
19144:17,245,76,15,61,302,542,650,224,363
19148:17,302,654,76,616,58,8,866,84,29
19163:10041,3107,1527,2880,8848,6434,4825,3172,1712,378
19165:32,393,10084,787,1468,2302,17,4671,4996,84
19174:6040,14785
19176:518,1405,245,65,2302,131,500,364,103,710
19178:31315,7056,19829,670,79096,32623,89008,26793,14021,885
19198:168,984,719,76,17,5480,661,8860,463,574
19199:4755,1352,8,17,7831,10041,3107,1527,12016,508
19240:17,302,654,76,616,58,8,866,84,29
19241:302,616,58,654,518,542,564,289,8,32
19243:31845,7856,302,654,749,2609,105,17,564,81
19244:11188
19246:654,302,616,58,8,84,542,15,29,650
19259:76009,44253,78321,15816,23200
19262:302,76,616,226,508,301,899,236,2139,94
19265:17,654,302,29,616,58,84,1102,2168,650
19276:17,302,654,76,616,58,8,866,84,29
19277:3196,157,197,14793,10541,5627,8069,465,17,27094
19307:5097,2139,17,5670,76,1696,7548,9397,354,564
19308:302,654,84,616,58,8,29,354,518,650
19309:17,1187,2162,302,84,875,654,354,245,8
19320:17,302,2548,654,616,76,8,58,508,70
19328:17,302,654,76,616,58,8,866,84,29
19354:17,76,81,238,61,262,62,1196,358,40
19355:17,302,654,76,616,58,8,866,84,29
19356:59903
19357:12586,12022,5381,2405,16387,641,84430,31295,16424,46724
19400:302,654,58,84,8,29,76,650,518,542
19405:10333
19410:17,7048,535,124,2068,12582,1382,5145,931,76
19422:17,398,302,236,9388,654,616,45,58,650
19434:564,542,616,17,70,81,650,654,1023,518
19444:17,2139,238,76,358,564,508,81,262,650
19446:17,616,8,58,302,518,542,15,564,902
19447:17,302,654,616,58,542,15,564,8,32
19448:8783,4093,17,302,654,76,616,866,29,81
19452:17,302,654,616,84,58,8,518,542,15
19462:17,245,616,8,302,654,61,518,58,2030
19467:302,654,76,616,58,8,866,84,29,650
19468:654,616,58,29,84,8,564,354,70,542
19475:81,358,564,15,245,500,226,262,542,508
19476:5975,603,11538,13443,65620,81306,59321
19482:17,302,654,58,616,650,29,15,61,6
19517:654,302,58,616,8,76,564,542,32,84
19528:81,9790,780,22689,30662,3739,17,14174,302,40537
19541:16504,33927,866,361,2139,533,4880,13341,14814,21684
19544:17,76,8,29,564,518,542,15,101,327
19549:17,302,58,616,654,542,76,554,15,1196
19554:17,302,654,58,518,542,76,650,1102,15
19583:17510
19626:302,654,29,616,58,76,564,15,8,84
19682:17,616,58,654,302,76,542,15,650,518
19692:1606,17,1382,8,302,1126,650,28212,1190,84
19705:73512
19707:81,17,780,3137,76,8,9790,1468,302,654
19757:76,17,81,616,654,58,302,564,698,650
19759:17,719,616,76,1326,564,984,5738,542,2153
19764:17,61,302,616,364,58,94,518,8,542
19768:3526
19774:70,17,616,58,226,76,564,81,542,1344
19781:17,302,654,58,616,84,29,542,8,76
19788:302,17,58,616,654,29,650,564,76,15
19832:790,17,302,654,76,58,8,84,29,650
19847:17,302,616,58,8,84,70,518,542,76
19881:98550
19882:84,654,302,8,616,58,518,76,354,508
19893:650,302,17,101,409,224,616,654,8,1245
19950:8,84,101,12750,17,76,58,650,518,354
19965:6874,302,616,29,6,902,966,650,1196,103
19985:17,302,616,58,76,29,15,8,518,542
19996:302,654,76,616,58,8,866,84,29,650
20059:17,58,654,302,616,25003,84,8,518,76
20073:17,2139,76,5512,361,616,1471,1382,8,302
20074:21438,4268,518,245,131,2302,9572,5157,119,1405
20075:17,302,654,76,616,58,8,84,29,650
20094:17,302,654,76,616,58,8,866,84,29
20095:518,97,650,17,245,224,84,15,182,1245
20120:23116,28915
20160:168,719,297,226,5738,1326,2068,352,76,3789
20161:17,302,654,84,616,58,8,564,650,736
20166:302,616,17,15,654,518,364,58,542,61
20183:17,76,70,669,901,1462,398,429,441,1326
20206:76,564,866,17,546,654,8,262,40,1023
20220:654,616,58,84,15,8,29,518,285,542
20234:17,616,58,1102,29,8,518,70,650,76
20257:17,302,654,76,616,58,866,84,29,650
20299:8956,1928,18747,65444,50065,21116,28873,17,518,84
20305:1023,899,1187,1405,521,1451,891,17,76,2139
20316:302,654,616,29,84,8,861,76,518,542
20333:58,17,1002,245,616,654,542,302,1410,3142
20334:17,616,302,58,654,650,736,8,84,542
20360:17,616,58,8,76,29,84,518,301,354
20378:654,616,8,302,58,518,542,564,245,508
20379:12332,367,17527,76,25910,8167,10048,349,70,14841
20380:17,2162,302,654,8,616,70,518,354,1102
20394:28605,54099,110318,41101,9915,102041,28760,22678,77678,113362
20395:302,616,654,429,17,4032,4210,18903,564,8
20441:17,302,654,616,58,650,29,224,8,84
20443:17,302,616,1382,1023,542,654,15,58,8
20456:17,302,654,616,58,76,8,650,787,29
20463:16372,302,1651,8783
20465:616,17,654,58,302,238,84,698,70,8
20466:17,302,654,8,866,84,29,81,70,518
20473:533,17316,30490,7926,2543,4671,1337,8427,8772,7658
20498:17,654,616,84,101,302,8,650,58,15
20507:17,76,8,866,84,70,564,354,226,508
20512:4568,13817,5254,1923,16881,18082,91343,8299,17,302
20520:1600,6774,3808,47372,38804,1131,1451,533,2946,5975
20545:17,76,616,508,8,518,542,302,70,58
20546:17,302,518,542,84,650,15,29,61,101
20547:17,302,654,76,616,58,8,866,84,29
20549:17,616,302,58,15,698,162,518,6,1535
20550:11080,17,899,48660
20553:17,302,58,616,29,84,76,650,8,542
20555:17,302,654,76,616,58,8,84,29,650
20556:8322,30815,13077,6856,17,302,654,76,616,58
20572:17,302,654,616,76,138,8,70,58,226
20582:17,45,1245,302,650,38940,76,1023,564,508
20607:17,616,58,84,29,518,650,15,542,101
20628:17,302,654,616,8,58,245,29,518,354
20655:17,616,302,654,58,8,542,564,61,518
20684:780,3137,3423,262,226,302,17,1023,986,5767
20685:542,616,17,58,564,650,238,402,508,554
20697:719,801,1528,984,463,661,5480,8860,1326,76
20721:302,654,76,616,58,8,866,84,29,650
20735:1405,654,616,29,564,301,899,61,698,322
20736:13695,8,518,2200,3841,1887,1598,22889,3234,3347
20752:51035,12791,82549,64628,2593,12115,17519,13504,72766,56113
20756:17,302,654,76,616,58,8,84,29,650
20766:17,654,542,81,245,302,8,564,508,1535
20809:17,81,508,226,76,302,866,564,698,361
20812:441,245,3506,1744,4513,3618,774,710,17,564
20857:62839
20858:17,226,361,774,533,5975,6311,7926,306,603
20872:17,302,654,76,616,58,8,866,84,29
20892:17,23467,36088,616,302,654,58,8,84,564
20906:17,302,654,76,616,58,8,84,650,70
20908:17,58,616,698,182,285,238,8,654,650
20911:17,518,486,6,508,302,15,496,999,76
20918:17,302,616,654,58,29,650,84,542,518
20926:17,616,302,654,58,542,518,15,84,8
20950:17,302,654,616,58,84,564,224,238,245
20973:17,616,302,654,58,518,61,8,564,15
20985:20836,17,1176,28227,58,14966,302,654,16701,76
20990:17,302,654,76,616,58,8,866,84,29
21028:616,8,518,654,302,84,58,76,564,508
21029:2275,39390,29064,54625
21030:76,564,17,302,650,616,8,654,226,70
21032:21416,72921,28027,4755,17,840,3107,1352,76,302
21033:17,654,302,616,1344,58,84,8,518,354
21037:3514,168,719,245,17,76,353,5480,564,1326
21080:17,302,616,654,8,518,245,15,542,564
21082:37068,10503,17,225,224,182,5567,1790,8011,731
