30721:17,616,542,302,654,8,58,32,245,76,518,70,508,364,564,363,15,650,1196,61
30738:1205,17,1410,654,616,103,8,58,554,518,2342,1099,653,650,61,3233,1405,1196,76,70
30739:508,17,947,94,866,8,787,76,70,675,518,4919,361,354,30779,245,236,1451,1435,13088
30764:3841,654,616,58,302,873,354,542,29,8,15,289,564,364,84,327,5927,518,301,1102
30767:8066,2548,245,7210,61,226,17,131,84,616,3841,322,301,29,219,1382,119,1002,94,76
30825:17,302,616,58,542,29,8,61,564,15,84,650,76,6,483,289,285,245,2030,1196
30840:17,953,518,97216,6874,33326,3297,27002,999,9929,9916,985,983,9745,9654,962,96,9572,952,9518
30854:19030,8042,78882,74315,73228,49544,40,35673,15991,112110,74315,19030,15991,3675,1929,1611,1565,1438,1362,1159
30874:17,1468,99441,93341,932,931,910,90844,84,83506,82205,81925,813,8075,8,787,77962,77171,76,72313
30876:1326,901,8011,76,70,698,3789,1790,94,719,675,6545,65,5567,535,429,37,354,352,3307
30886:2939,245,96057,94149,9289,82641,68006,593,48191,375,33320,20437,13355,118447,108517,97064,54623,47861,39494,37965
30887:5567,17,9900,9876,97,94719,94041,9349,9319,9317,9250,9151,9076,891,8796,8728,866,86105,85837,85370
30901:17,31906,302,616,58,650,654,8,542,518,9864,86,7578,7228,6988,656,5699,559,54,508
30902:18114,13203,6614,6589,4363,40010,32352,20911,11396,6462,63670,6059,57987,53597,49,3466,3427,20104,1998,18137
30906:9354,30439,19489,17145,826,5847,33562,44738,34145,17,76,698,616,654,542,15,518,302,2139,8454
30921:24032,85656,50463,98736,68947,58835,49652,39860,67350,46178,38713,32960,91268,89273,88292,83977,82018,81748,77905,7635
30927:289,2193,14809,1405,1046,616,8,236,892,7471,58,490,486,483,4181,38402,3564,2770,2469,2172
30934:616,17,302,650,861,58,542,1196,15,29,486,8,84,32,238,902,483,61,591,554
30937:96,901,75249,698,6901,48431,44323,3095,1651,14966,542,5363,500,40,3144,2414,9996,990,986,98585
30958:98977,9890,97,965,9434,931,9080,901,899,8919,875,85483,84864,8462,829,81575,8096,80300,7854,7821
30982:33504,69909,35355,986,70,6156,61,52930,107384,9475,9006,8901,88547,8769,86355,84700,83808,834,83110,83010
30984:88637,16405,114600,4477,47554,44654,1,2,3,4,6,7,9,10,14,15,16,17,19,22
30989:47567,97847,3401,118996,8193,81923,57345,122905,65564,57377,122932,98366,122952,32854,82007,65634,24677,8295,41064,98412
30990:17,138,70,1462,508,302,50561,4671,3965,1313,114522,109337,106347,103713,616,76,226,654,542,1023
31000:47600,367,17,901,8,698,6545,61,58,354,349,322,301,2878,226,1550,14841,9950,97,96
31001:17,654,302,616,84,58,564,76,8,1102,354,518,301,29,289,138,70,650,542,101
31004:52595,47616,12508,8322,17,24933,9674,76,947,224,16965,13077,6856,30815,301,931,518,51232,4542,38522
31005:302,654,17,58,616,29,84,6,518,285,8,542,650,15,1102,101,76,61,354,322
31010:47623,79176,59502,20196,79174,75370,70989,50263,3789,11857,22539,79174,47623,51816,93674,90407,52716,70989,115311,79176
31016:9674,8322,24933,66557,110811,94353,64321,56595,37112,30815,26374,23922,20986,18743,16965,15013,13647,13077,104683,17
31023:856,12937,840,81,776,72834,7024,6700,63130,6226,5658,5381,4919,4755,4364,3704,3516,3375,3008,27070
31034:20523,92471,68365,63155,57860,5400,465,2858,22798,120141,5126,24087,52876,6669,94737,114711,68254,95650,14888,26025
31096:9313,5956,1772,4508,2631,1878,12435,3265,18293,650,289,7446,44423,23682,167,15,11234,616,58,554
31105:262,168,984,719,5480,8860,760,463,574,76,5557,1326,81,661,698,8733,2103,135,2642,2139
31113:13623,28648,62038,77473,57592,48683,47880,8662,82487,69704,60001,50643,238,118931,118363,111245,114690,39595,65540,49157
31118:1145,17,1744,84,441,245,8,76,70,710,302,182,899,6315,616,518,508,1002,81,58
31130:17,61,8,616,508,15,65,245,931,119,1002,32,302,1410,1405,1382,76,654,58,542
31151:17,302,29,654,61,518,15,84,616,58,8,787,564,76,6,486,363,322,162,101
31158:4308,12968,2856,2260,7940,5486,11577,46572,31356,24065,16360,97784,88472,8820,86115,75058,61753,60321,44959,43914
31159:2548,157,5111,3196,10541,8069,17,5627,27070,14793,1352,7160,4755,465,27094,15772,710,4626,441,3704
31175:6381,84593,83913,69169,53529,41343,22018,1504,122877,117412,114979,1099,82308,16646,1031,32137,10893,57106,33684,13017
31225:97,9240,899,749,7361,675,66,6033,5567,53068,5169,5078,48,47258,42965,398,39596,3771,348,3329
31236:395,17,302,654,58,29,616,239,84,1102,2868,285,76,866,8,322,162,101,6,3234
31239:7680,226,81,140,70,17,8,518,289,1888,1884,138,8567,6824,5215,521,508,3423,3250,2967
31267:32320,3642,518,53077,3824,3420,26325,19666,15148,14728,10356,84,5927,17,9936,9885,9772,91943,85488,75772
31273:10923,120409,64949,22201,26292,38977,47994,66939,117604,9730,91374,82490,82458,76,75690,69048,66121,65224,63441,62937
31274:8725,669,924,429,17,999,9847,9828,97,95944,95404,94503,93334,9269,923,913,91198,902,901,9006
31275:654,84,58,70,29,616,301,1102,138,8,508,866,1023,518,736,94,650,899,361,358
31288:2848,2265,654,1913,58,17,76,616,302,564,61,508,698,650,542,322,29,162,554,361
31293:17,616,302,58,542,654,15,8,101,861,650,564,1196,76,289,518,409,6,364,238
31321:14237,68282,37838,13051,76,3977,39089,347,9847,9598,93162,92328,9095,901,8983,8976,877,87111,83982,8226
31345:98162,943,9346,93335,86821,859,8363,81,803,8,7785,654,6237,4333,363,33361,32431,3137,3071,30638
31348:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
31352:10143,99169,74131,10143,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790
31355:10038,15426,936,80563,731,719,67939,661,51273,4048,3789,352,2967,23317,18870,1460,1400,10762,44249,10038
31356:610,17,616,542,654,58,15,302,61,322,29,2030,8,4268,354,162,101,84,656,62
31371:17,616,302,654,58,8,650,542,29,76,564,861,518,84,138,554,356,15,101,1196
31386:17,224,302,654,58,616,650,1245,50119,104454,76,29,62,8,84,138,162,518,354,15
31405:39934,3878,2139,24581,40968,8201,116055,16397,106512,32785,40978,57363,16404,34137,32796,32773,73761,98345,41002,32815
31445:90796,82728,80147,76961,73528,6979,68337,61593,5605,47705,45931,44122,394,356,34698,3429,3158,273,2631,238
31462:17,138,70,698,1462,302,616,654,226,30196,1023,81,14444,1535,84,354,508,76,8,564
31475:302,46671,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542
31497:17,97902,97,780,550,356,262,17071,76,58,302,616,226,654,70,564,650,8,508,500
31499:83943,719,64955,33901,27486,2582,21931,1730,12257,118150,11732,36811,96,654,564,302,17,11887,10039,168
31502:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
31508:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
31510:98118,95692,95444,66646,53526,42547,29327,7264,717,61,2548,24983,21,14176,1353,11050,101917,100486,89738,17
31541:15754,14026,5662,302,95421,953,90495,84,83884,80962,803,8,7841,73230,72114,7003,6700,65608,6355,62
31545:1121,31670,17,616,2880,1352,8,302,654,58,68787,76,564,518,650,947,931,8514,7620,6632
31551:493,17,6868,1822,224,9906,7477,6511,578,5343,50153,35589,31938,3067,30301,2615,2535,21929,19233,18851
31563:168,719,4877,2318,1400,1230,984,8860,661,5557,34134,2632,1528,135,1124,9531,8733,7838,7225,5488
31578:65428,40,93881,80605,74785,7454,70497,52139,3599,22346,2139,14762,1462,146,76,14237,11887,654,3360,58
31585:18850,9250,89994,86461,84210,83814,827,75173,698,69173,68624,62238,5738,5550,5184,463,4444,38736,34823,34113
31597:62870,47228,16686,94594,80867,80499,70125,64213,48932,31748,20706,74705,36902,96082,4030,79036,12955,99850,9594,90948
31639:890,85150,84944,83266,71432,69491,69164,6774,5356,39436,3568,35373,34866,344,31789,311,29079,28917,27783,26415
31644:44663,4498,698,76,6303,81,616,58,17,826,40,866,361,322,93881,9222,8226,650,63133,4114
31653:840,3196,2548,10541,27070,8069,5111,197,7160,17,14793,5627,4755,6754,245,76,564,465,40,33763
31687:17,9916,9853,983,97,966,9635,962,954,9538,949,944,9311,9289,928,925,9100,910,9067,9003
31691:37332,2092,67812,23161,93721,97126,95129,93994,91526,8761,80750,72420,66451,62165,58667,56719,53928,50757,44437,4427
31696:81079,63371,60576,52320,44196,2021,121654,109485,104129,41888,74775,20604,118306,17,76,9662,90695,89648,85642,83408
31744:17,1606,58,302,654,44155,29,8,162,16805,103,84,542,650,591,3,138,861,518,1102
31751:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
31789:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
31791:4308,12968,2856,2260,7940,5486,11577,46572,31356,24065,16360,97784,88472,8820,86115,75058,61753,60321,44959,43914
31806:56198,5120,14092,65429,62769,59585,33160,10819,29030,69816,616,61,60833,56318,4287,31555,2139,18098,16496,103
31822:10492,7021,17567,3372,9289,247,19871,6503,3672,27296,17646,5522,13889,9101,73231,62962,5545,4949,45956,37869
31890:67614,931,91515,85494,83615,76942,72590,68909,61909,525,48229,47936,47734,43532,41498,36699,35539,20084,18711,1410
31920:17,654,518,616,32,61,8,70,245,15,1023,302,76,58,1405,564,508,650,84,542
31926:73942,18239,17,6127,500,262,6491,55357,38744,5567,616,76,947,226,58,564,508,861,81,787
31933:2265,76,17,2848,6387,616,361,736,698,302,2139,866,84,564,508,654,58,5363,500,354
31937:891,861,65,486,42470,3304,2200,1955,17,1549,1405,131,49692,999,9876,9874,9864,984,9830,9800
31947:11578,70657,20482,2055,21512,40620,101898,99852,30737,4626,6516,71190,84825,86040,13231,51234,80931,27173,105511,7208
31955:98610,98426,97889,97376,97362,96523,96483,96383,96036,95715,95683,9533,94761,93616,92949,92776,925,92247,91940,91002
31958:26140,18316,99163,9585,8283,82005,616,568,55253,54179,5103,367,34294,3407,3144,3103,24210,229,21055,16357
31985:74002,81256,52610,111345,1069,74002,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864
32010:20035,11980,37710,17,10493,568,7037,54357,37323,32,30742,2372,21204,1803,1394,13436,13324,12471,1166,107411
32032:17,616,302,58,654,409,650,542,62,518,224,861,238,76,564,8,1196,236,15,29
32043:17,654,58,29,616,84,650,1102,8,76,354,6,138,542,518,736,301,866,289,101
32072:6614,18114,6462,63670,57987,53597,49,4363,40010,3466,3427,32352,20911,20104,1998,18137,17068,13203,6059,27447
32076:52490,96590,92879,80496,70593,59628,58112,57788,54560,47662,41407,31729,27078,23701,18538,122972,115536,110294,109471,106271
32104:50091,95680,9186,91624,9106,901,8870,87699,86328,7821,76,7585,74017,6636,656,63946,59654,58073,568,5604
32105:302,654,58,616,76,29,8,84,650,1102,182,542,564,736,518,861,289,101,285,15
32110:17,302,654,616,564,58,650,8,84,736,29,70,518,138,354,301,866,542,508,289
32123:52705,17,76,656,654,61,58,5753,5655,5575,345,3223,322,30,289,239,2266,225,2073,2031
32140:17,30280,2764,19392,302,8,84,654,616,873,70,65,58,564,245,518,1382,1099,76,101
32145:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
32161:984,2153,719,168,99895,9984,9417,9223,9116,90901,89684,89573,8786,8676,867,81070,79387,7225,71551,7132
32165:65,535,119,17,94,86294,7707,7312,7206,71315,66790,60127,56538,54886,46287,4487,4439,4268,4256,40107
32180:66694,57282,9979,877,85612,7393,70462,6606,6505,63658,62252,58387,40319,39941,37247,35976,3288,30976,26376,23396
32185:68182,44371,83482,24577,61443,61444,96263,86024,71689,94220,110606,65551,24593,55316,90133,122884,36890,89775,4125,90142
32189:17,2955,245,1370,131,710,4268,1987,13917,1126,103,3476,8,5699,472,4422,2531,165,1405,1382
32191:17,77069,616,302,518,873,8,84,654,58,508,70,542,245,76,564,32,65,15,736
32205:1730,5097,3568,2139,890,17,4743,40,76,866,564,8,698,500,5670,4880,361,354,654,262
32215:4942,859,48,36328,10695,76,1332,81,17,616,564,91856,8973,8814,8673,867,8566,5651,53358,518
32242:8566,59979,4798,2980,1267,986,962,9239,9172,8973,873,8673,84326,81,787,774,763,7409,6788,6759
32250:40152,13344,93872,82370,76903,60946,59212,54314,52160,50109,42549,27700,13119,122772,122191,107094,120320,110082,98820,41477
32251:10243,96265,88074,8203,71695,69635,90135,12319,73760,26664,61484,120878,38962,47094,59,33802,53313,77892,38582,110662
32256:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
32286:302,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542,899
32291:40755,9869,9761,931,9106,90443,89944,873,86264,84473,83727,82300,80745,80149,79626,7854,77360,7669,7642,76055
32300:364,17,542,8,616,654,302,58,15,650,245,1603,1405,61,518,76,564,1196,32,861
32329:120357,9322,8209,81,7981,78608,77551,76,66509,5598,50268,4941,46609,44660,4126,398,3829,37386,36885,3180
32338:32010,17,947,908,82688,80260,7223,6961,41517,38892,3578,34240,33340,30722,25552,22313,21912,2058,17370,15671
32355:866,17,361,302,654,354,29,84,58,76,616,1102,70,138,8,650,736,301,518,564
32356:2292,17,138,6127,76,616,500,301,686,361,358,2967,226,2139,1804,1535,1462,785,899,81
32364:302,616,17,654,542,58,4802,650,518,787,8,9444,83536,73591,5663,5655,5169,5084,42083,4187
32379:5287,5117,654,302,17,535,25911,226,9635,859,616,61,6,58,554,542,402,363,3563,3223
32409:17,616,76,302,654,736,58,8,542,518,650,84,508,101,15,32,1196,289,861,29
32422:50737,33885,96880,65340,50737,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858
32439:654,302,84,58,616,29,1102,138,8,866,70,76,736,94,518,650,361,542,289,15
32451:302,654,17,58,616,650,29,84,76,8,518,101,354,15,1102,564,6,138,289,542
32477:30733,16965,99701,986,95744,93776,89327,88867,8322,8122,80803,76243,69534,68549,65546,62824,6225,5880,55297,52647
32493:616,17,654,58,302,542,650,238,861,8,15,564,32,61,1196,29,76,554,162,6
32495:2008,3131,2139,813,4880,1471,1164,17,1009,698,3484,2194,76,564,1405,8,500,40,826,508
32533:6545,16340,96,901,89593,8770,86938,81315,76,7037,6616,64241,6367,5189,48384,47041,3214,2848,28318,27171
32546:669,8322,17,24933,9674,76,947,224,16965,13077,6856,30815,301,931,518,51232,4542,38522,12905,1119
32565:1825,97056,9652,947,94557,931,93090,9210,91927,9035,899,8715,86818,85460,8514,848,8398,8016,8012,79649
32571:17,8,518,616,51106,542,302,84,654,422,101,902,564,5407,508,58,245,1405,787,15
32580:9916,94358,8566,848,84774,81134,8111,79324,7832,76918,7548,74947,74425,74286,72727,70748,57912,53097,51214,49705
32583:116224,87041,3512,21618,30721,32264,91659,29196,97294,92687,102928,61970,93715,84502,75865,118297,29211,71197,14847,70175
32584:25641,797,74950,43800,42019,3805,36250,35464,26748,20881,16266,101757,65536,98305,98308,24588,32783,81937,73747,32790
32624:110752,89009,51221,11473,119101,63398,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864
32625:947,3423,17,986,8511,7211,8283,780,22597,2241,76,226,1749,13544,58,302,262,616,8667,5767
32628:99631,967,931,9239,86915,855,8514,8466,84351,83869,8320,83174,831,8208,8187,8143,8105,8066,802,8
32641:7201,5452,9669,68689,59257,54147,50359,45365,33371,32652,3156,18260,13592,9534,80035,79474,76939,76407,76324,76304
32647:17,616,58,302,654,542,8,650,182,861,564,45,15,1196,76,238,518,1245,84,29
32656:616,17,654,302,58,30724,483,1550,155,15,8,3101,518,29,138,101,650,61,564,1102
32667:3792,83277,1435,3792,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790
32675:921,54178,81708,75860,64343,62290,56455,21193,1899,111031,107702,23863,564,8,787,76,70299,70,68370,659
32684:17,58,289,101,616,2469,1804,8,654,73,564,554,4669,4174,302,1313,902,861,530,238
32701:16960,108635,34215,27735,48128,28161,87554,122371,113158,118273,42668,88586,79883,102928,55826,9750,13335,113689,19482,19489
32707:3578,19544,34240,17726,76,50369,96442,947,63192,56320,429,35016,30759,17,14297,13660,97513,908,80260,8011
32715:23824,13895,17,61,8,616,508,15,6379,23102,65,245,931,119,1002,32,302,1410,1405,1382
32751:6840,37121,17,81,616,76,780,302,654,8,736,58,650,542,17396,518,84,508,787,61
32773:18287,13051,76,224,17,931,81,654,616,2275,2139,1460,7146,69736,68282,670,409,3847,37838,3484
32776:3514,98548,974,8926,873,8694,83461,80529,7847,78241,7624,76,7550,7512,7466,73299,68099,62211,60217,5718
32780:1091,94460,92269,74797,56642,38798,27771,25820,18516,95594,931,84669,79575,46704,3704,2680,21005,15802,1539,15287
32817:9456,63862,56361,503,429,3915,34687,33274,27597,27575,225,17381,108744,104353,378,63567,51685,81823,17,84
32819:16712,73556,83893,22253,31897,89406,83602,76684,674,67305,581,47422,429,39738,3929,3811,36675,3456,3101,25809
32822:3157,29003,99851,17,58,564,554,901,7841,650,62,616,57288,542,486,483,4187,394,37099,363
32823:99682,96195,88399,77997,72233,69159,6670,65854,57114,51990,46250,38024,35607,23435,115622,112441,112213,80976,41286,108544
32843:12329,8483,827,80125,77917,53345,5301,508,4952,49393,39534,3794,33115,32549,29004,28786,28615,27157,26981,24272
32871:542,285,15,999,787,58,518,364,32,289,238,2233,1196,1050,654,8,17,902,859,76
32879:17519,9916,97768,95794,9401,931,9247,9214,8901,8111,80911,8066,791,76918,76185,7548,7537,74967,7415,74112
32893:661,168,984,463,1400,9783,8733,801,3709,13194,5480,9295,72,7180,34397,3211,2642,18895,1528,1230
32902:1055,931,91170,905,8873,8850,8213,8199,8079,8069,80007,76,7422,65,6024,58037,5567,47076,4522,42175
32917:61,81,76,65,616,302,92818,7806,54036,508,4372,4174,37574,34515,25811,15148,14741,1389,1166,113471
32919:17,302,29,616,654,787,698,58,15,2302,1196,394,116,11153,8,409,322,542,190,656
32921:302,17,13950,654,7526,73428,73201,5928,13625,58,616,8,518,15,76,508,542,805,45975,385
32936:96319,87021,83195,78848,75262,71609,71543,65976,5934,53982,52001,45800,45699,45563,4263,2729,115924,112360,100847,58331
32953:44544,14849,85506,72707,28165,119302,60941,69969,121361,102659,98325,79895,66073,6735,80924,22676,69667,92197,101468,8235
32955:17,616,302,654,58,902,518,650,76,8,999,99715,996,9849,9618,9434,94153,94050,9368,93445
32977:3847,9043,76,10163,262,24381,17,14237,13060,11887,8226,698,654,62976,564,327,2717,2600,238,21474
32978:17,302,654,9426,8216,8019,65666,53216,5077,48602,2715,15809,1568,115784,1002,94,363,84,76,61
32982:122883,16390,16395,40973,24595,58713,40990,49190,49192,16427,122927,57394,65587,41014,8249,49216,122947,24644,114764,98381
32984:802,17,542,245,472,27534,27315,2429,18190,103,616,518,654,8,61,564,1359,2955,1987,1126
32986:12586,12022,17,8,780,731,641,301,2583,899,873,81,654,6292,5742,542,518,378,363,353
32994:16596,9043,76,68589,40920,1614,1546,99619,9745,964,9567,9518,944,93881,93316,9246,9222,9047,902,901
33005:76594,76357,944,93336,90254,85935,81722,81,76,74280,7194,6916,61929,616,54763,395,38382,33358,2548,13386
33043:17,654,58,29,616,84,7003,4032,650,1102,8,76,354,6,138,542,518,736,91253,901
33045:302,998,9902,97999,94521,9346,9313,915,8983,866,86,84,8387,8,79488,787,76400,7446,7284,709
33108:168,97759,92998,91493,90321,89981,85513,81752,73882,73305,7140,67866,48697,43423,42371,41028,40115,36601,26576,23288
33135:90833,905,8498,81,760,7556,71954,70,565,49937,49736,4755,4261,40,31171,28773,2579,2275,226,22028
33136:2369,17,302,2976,2644,616,654,58,76,902,8992,61772,5808,508,46042,396,37552,294,29,262
33149:899,48,17,302,58,616,29,6450,84,891,1102,354,8,76,650,138,245,542,4420,736
33151:33504,69909,35355,986,70,6156,61,52930,107384,9475,9006,8901,88547,8769,86355,84700,83808,834,83110,83010
33181:301,302,654,17,986,81,58,616,29,226,698,5767,3972,3599,3373,311,31090,18855,1884,1673
33201:40,76,564,17,698,302,616,654,58,2139,8,650,70,508,238,736,518,226,245,1196
33206:168,719,984,5480,1326,463,76,2318,8860,5738,661,1400,801,2153,574,1528,9874,9417,760,2685
33207:14113,1460,2337,336,13735,710,698,6097,50550,2582,25692,238,1682,14147,1326,98443,9800,94,901,7887
33225:441,17,710,5287,518,245,1410,1002,9368,7006,378,3347,1205,1126,16036,119,4513,3506,302,508
33232:273,616,58,302,11803,5702,1832,902,94,861,84,8,680,654,6,554,510,508,495,483
33258:9537,5383,379,37827,92719,8973,8899,8814,8774,8566,774,7409,690,57371,47993,4798,4268,390,3715,2980
33261:3039,17,302,84,8,654,542,518,6,1102,283,787,58,354,29,866,4671,301,1077,9594
33268:52770,4112,96945,86801,9783,41940,20023,7711,731,7225,719,574,5738,45388,3969,2787,26984,2677,2582,2460
33316:302,654,84,58,616,8,29,1102,354,76,650,518,301,138,866,736,289,70,542,899
33346:2030,17,302,616,654,58,650,6,486,10859,518,4268,1126,8,999,32,15,1023,61,94
33352:899,17,48,1187,327,564,1119,6450,76,654,508,128,616,58,354,787,650,65,62,5567
33355:16596,93881,93316,9222,9043,88477,87709,8389,8337,82095,81697,8168,811,80356,77863,77533,775,768,76,75016
33364:245,4268,103,17,32,15,1126,9572,518,2955,61,2302,119,787,402,230,1382,131,654,508
33373:17,302,616,654,58,518,76,8,4364,1606,84,650,327,70,564,29,65,119,542,1382
33374:96177,54167,429,2345,92196,63121,33055,25,53066,89471,17,1023,5545,31227,23664,245,2200,65,119,103
33406:9075,7684,74966,683,6447,6122,4708,2130,20127,19885,15657,14961,14951,30317,226,99869,998,9906,9858,9843
33409:1201,17,8,518,39828,84,65522,554,41071,353,32709,22192,20261,654,61,58,656,322,302,1102
33421:4671,2698,19033,7622,8772,311,2543,564,5567,511,508,402,3602,3292,327,25617,13396,11605,98742,94752
33432:17,84,518,302,616,654,58,1102,101,650,564,76,29,542,902,787,15,289,354,508
33443:236,6496,6059,6,554,45,4268,3731,2919,285,238,17,101,96402,9629,94381,94376,9388,9347,92748
33453:87670,63384,16034,29644,29610,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858
33454:11637,947,6435,36630,17,1608,13277,986,97,94583,932,90175,87862,8731,85701,85600,82921,76647,76381,7627
33491:5383,379,37827,92719,8973,8899,8814,8774,8566,774,7409,690,57371,47993,4798,4268,390,3715,2980,2453
33525:94872,94421,88658,86845,78776,71891,69602,69391,68725,65099,62715,57258,54949,54894,53330,47466,46436,41633,39442,34298
33527:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
33528:861,81,76,58360,51952,3223,1804,17,1693,1405,9793,97,96698,9572,9559,95572,92880,9163,91343,9072
33539:17,654,2030,302,616,58,15,95,8893,8115,74430,678,568,510,449,4268,378,358,35320,33985
33541:2153,5480,168,1460,2275,719,6097,2139,9417,7838,4103,877,752,1528,760,40,14754,1400,1124,10267
33547:669,8322,17,24933,9674,76,947,224,16965,13077,6856,30815,301,931,518,51232,4542,38522,12905,1119
33554:89771,118789,34822,30380,59404,49167,31738,13316,43034,34843,90140,59738,104479,116774,122919,6188,69677,75824,96306,2099
33557:6469,48650,45514,44903,37274,32731,23464,2121,18704,17094,1360,10020,8619,119751,99983,86808,86058,19350,9397,71053
33561:80357,73498,22018,103264,98307,87273,83913,83430,76,6381,6349,5574,51212,5083,4842,4513,441,42968,40729,3618
33582:2898,30598,103141,53577,94978,37164,35426,19406,18994,16745,13695,93908,92141,86151,8409,78944,77753,69859,68370,66983
33590:654,58,17,616,302,15,1196,2030,224,787,32,162,650,61,1050,97,8665,77080,698,69570
33614:9991,998,99666,99598,9870,9801,97611,9749,9710,9686,96683,966,96525,96485,9646,9636,9597,9569,955,95380
33615:17,84,518,302,616,901,8232,803,6,564,54577,483,356,3213,28857,2692,23430,21768,2168,21030
33616:41065,7372,81,71201,61651,45824,403,3852,353,3509,2967,27974,27648,262,22597,1951,19275,18939,1650,94
33621:53672,4117,96010,3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781
33652:3675,1929,1611,1565,1438,1362,1159,1136,1100,1006,990,964,884,864,858,790,781,746,745,737
33701:3407,22506,98534,84235,73938,72059,60741,58682,58372,55656,51760,4239,361,32467,2946,28839,2703,19955,17,115008
33702:1604,7941,39963,13893,76384,16330,98818,93949,92276,83595,77169,75664,72762,71304,64389,62617,5851,57419,52477,50687
33707:17,81,780,542,226,70,966,96,859,698,68278,6733,630,6108,3972,39336,3819,356,348,3423
33721:81,17,76,2139,70,616,508,262,2548,94,8,650,65,564,245,15,1023,698,58,3288
33722:6186,9914,88128,84200,8133,75592,75097,64599,57937,55973,49708,47232,43289,39774,37061,32154,3193,28216,25636,25014
33737:17,616,224,302,654,58,8,650,861,518,564,542,1196,84,1245,15,6,101,76,486
33752:200,9926,9904,9769,9748,970,9699,96960,9686,96471,9617,960,95140,94,93004,9068,9006,899,8970,88947
33783:9857,983,98123,967,9536,9412,94,9239,9217,91168,90719,89943,89811,89789,88842,88044,87721,857,8483,84238
33787:81,650,616,302,17,1804,76,654,58,289,554,861,15,101,140,542,356,62,780,483
33789:8199,17,76,8,654,616,58,302,2139,901,518,29,84,6,564,190,736,698,650,554
33807:168,17,719,58,8860,654,616,1400,302,984,574,4792,364,29,15,9874,8733,463,5480,2632
33808:76,81,2614,8860,168,1326,10267,984,760,698,650,574,5480,542,358,302,297,2685,226,17
33809:342,17,226,70,302,564,654,616,1535,81,508,542,138,984,9657,9417,9375,92873,8883,8860
33837:168,12722,719,984,5480,76,463,1326,2318,8860,5738,661,1400,9417,564,801,2153,574,297,226
33841:36208,97500,96656,95536,95511,93957,93675,90741,88704,88502,87745,87660,86695,85580,84902,83736,82907,82097,8030,79337
33844:76,564,17,4755,698,302,616,654,1352,58,2139,8,650,378,3107,70,508,238,931,65
33859:25552,7223,38892,616,493,17370,17,678,61,554,483,356,2302,194,162,15,103,947,931,861
33866:76,17,302,654,616,564,58,650,8,84,736,29,70,518,138,354,301,866,542,508
33868:57825,52139,3918,2200,16376,116416,54221,1568,17,518,32,1126,93881,94558,23917,616,61,6,58,542
33869:94067,8759,87279,86325,78797,77228,7622,76114,73457,71752,7089,70575,70482,6445,6002,53364,53064,50020,47698,47231
33874:17,616,542,787,654,58,302,8,76,496,2935,1410,15,518,508,84,32,94,899,564
33884:533,603,9893,9054,86854,8640,8530,84280,60044,55415,50016,4889,48583,4656,41417,3177,28530,24410,20548,14268
33910:429,99846,96605,9613,947,9444,94,9203,915,82400,736,708,7067,699,69735,69435,65565,616,6137,610
33921:224,17,302,654,650,182,616,58,76,1245,29,8,84,62,518,564,354,162,138,736
33988:1803,1164,10493,56965,39616,29161,21204,12962,11019,48894,4394,302,2869,17585,17,1501,11984,1109,984,8723
33998:14721,273,73956,60144,55580,1243,10382,616,58,302,11803,518,30,29,17,62244,568,53377,2372,20035
34022:7680,226,81,140,70,17,8,518,289,1888,1884,138,8567,6824,5215,521,508,3423,3250,2967
34027:225,26360,15207,97589,9531,91090,89462,89152,8860,87613,87249,85687,8213,801,78729,760,76,7585,74975,74683
34041:70,58,2193,84,81,1099,931,650,500,472,226,2200,1535,947,902,873,813,73,718,6
34048:5468,37389,34675,33217,27819,84004,68175,92702,51868,40639,21541,992,9671,68946,68361,61747,5697,47694,43918,3935
34054:331,17,654,302,58,29,616,6,76,363,650,61,285,162,15,8,518,62,1239,322
34068:875,17,899,1187,48,518,302,84,891,245,354,32,8,654,947,616,2200,76,787,70
